Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Samuel Dahl,se,DF,MF,Roma,Serie A,24.0,2000.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,16.0,18.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,1.0,100.0,22.0,121.0,35.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,2.0,22.0,14.0,0.0,2.0,2.0,0.0,0.0,0.32,0.3,0.8,-0.5,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Edozie,eng,DF,FW,Southampton,Premier League,21.0,2003.0,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,6.0,4.0,23.0,0.0,0.14,3.0,1.0,0.0,7.0,36.0,2.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.54,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,0.0,10.0,43.0,2.0,50.0,2.0,50.0,34.0,336.0,197.0,4.0,4.0,0.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,4.5,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,1.4,0.3,1.1,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Essende,cd,FW,0,Augsburg,Bundesliga,26.0,1998.0,12.0,7.0,7.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.5,1.5,0.8,2.3,16.0,5.0,53.0,0.47,0.54,1.0,1.0,14.0,101.0,118.0,0.0,0.0,0.0,3.0,12.0,1.0,7.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.03,8.0,1.0,0.0,3.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,225.0,3.0,39.0,225.0,5.0,26.3,12.0,63.2,143.0,751.0,313.0,6.0,31.0,17.0,169.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,52.8,78.0,3.0,5.0,24.0,0.0,1.08,8.0,20.0,-12.0,-1.62,-1.78,7.4,11.4,-4.0,-0.54,4.0,33.3,2.83,0.94,0.17,0.5,14.9,0.13,0.5,0.5
Samuel Gigot,fr,DF,0,Lazio,Serie A,31.0,1993.0,6.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,50.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,7.0,2.0,83.0,1.0,100.0,0.0,0.0,40.0,152.0,48.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.8,0.0,0.0,6.0,14.0,5.0,2.5,7.0,2.0,5.0,5.42,5.29,3.2,1.6,1.5,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Gigot,fr,DF,0,Marseille,Ligue 1,29.0,1993.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,964.0,87.8,14333.0,4728.0,349.0,383.0,91.1,436.0,480.0,90.8,0.5,-0.9,7.0,31.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Grandsir,fr,MF,FW,Le Havre,Ligue 1,28.0,1996.0,6.0,0.0,6.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6,5.0,35.0,5.0,0.0,1.0,5.0,5.0,4.0,22.0,16.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.29,2.0,1.0,0.0,0.0,1.0,0.0,0.0,209.0,292.0,71.6,3118.0,845.0,109.0,130.0,83.8,72.0,99.0,72.7,1.4,-0.2,14.0,14.0,16.0,4.0,42.0,0.0,0.0,42.0,0.0,0.0,2.0,100.0,24.0,182.0,102.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,6.2,0.0,0.0,6.0,14.0,8.0,0.5,1.0,8.0,-7.0,-7.5,-6.72,0.9,2.6,-1.7,-1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Iling-Junior,eng,DF,MF,Juventus,Serie A,19.0,2003.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,433.0,76.2,5264.0,1713.0,177.0,196.0,90.3,125.0,158.0,79.1,1.6,0.7,19.0,20.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Iling-Junior,eng,FW,MF,Bologna,Serie A,21.0,2003.0,5.0,0.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,5.0,7.0,24.0,0.97,0.25,3.0,2.0,5.0,28.0,67.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.73,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,99.0,0.0,6.0,99.0,3.0,42.9,4.0,57.1,58.0,352.0,187.0,1.0,2.0,1.0,72.0,5.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,22.0,8.1,0.0,0.0,5.0,22.0,7.0,1.8,3.0,1.0,2.0,1.65,1.58,1.3,0.9,0.4,0.36,1.0,25.0,3.87,0.97,0.25,1.0,19.0,0.03,0.9,0.9
Samuel Lino,br,DF,MF,Atlético Madrid,La Liga,24.0,1999.0,8.0,6.0,23.1,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.7,2.7,4.7,4.1,16.0,84.0,51.0,0.19,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,1015.0,80.4,11390.0,2608.0,516.0,582.0,88.7,230.0,279.0,82.4,3.5,0.3,34.0,36.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.5,3.12,1.17,0.0,0.0,12.9,0.17,-2.7,-2.7
Samuel Lino,br,MF,DF,Atlético Madrid,La Liga,24.0,1999.0,14.0,10.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,82.0,0.0,0.0,9.0,3.0,85.0,213.0,184.0,6.0,21.0,28.6,15.0,12.0,1.0,11.0,4.0,13.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,221.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.65,19.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,477.0,8.0,36.0,477.0,10.0,40.0,13.0,52.0,310.0,1865.0,1008.0,11.0,14.0,9.0,347.0,14.0,0.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,51.0,46.5,60.0,1.0,4.0,27.0,3.0,2.21,14.0,6.0,8.0,1.01,-0.31,15.2,7.0,8.2,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Mbangula,be,FW,0,Juventus,Serie A,20.0,2004.0,10.0,4.0,3.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,12.0,6.0,20.0,0.89,0.15,11.0,8.0,30.0,75.0,68.0,5.0,8.0,62.5,3.0,4.0,0.0,4.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.09,10.0,0.0,1.0,1.0,0.0,3.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,172.0,2.0,7.0,172.0,2.0,15.4,8.0,61.5,106.0,690.0,357.0,2.0,8.0,3.0,130.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,35.0,24.3,70.0,1.0,6.0,12.0,6.0,1.6,9.0,1.0,8.0,2.06,1.56,5.5,2.3,3.2,0.83,1.0,50.0,0.59,0.3,0.5,1.0,20.6,0.09,0.8,0.8
Samuel Moutoussamy,cd,MF,0,Nantes,Ligue 1,26.0,1996.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,498.0,83.7,6505.0,1983.0,219.0,245.0,89.4,158.0,187.0,84.5,1.1,-0.6,11.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Nibombé,be,DF,0,Monaco,Ligue 1,17.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Rak-Sakyi,eng,MF,0,Chelsea,Premier League,19.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Umtiti,fr,DF,0,Lille,Ligue 1,29.0,1993.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,165.0,94.5,2948.0,750.0,49.0,52.0,94.2,89.0,92.0,96.7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuele Birindelli,it,DF,0,Monza,Serie A,25.0,1999.0,6.0,3.0,22.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.1,7.0,70.0,14.0,0.0,0.04,8.0,6.0,41.0,69.0,62.0,2.0,4.0,50.0,2.0,2.0,1.0,1.0,0.0,8.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,1104.0,81.7,15543.0,4505.0,427.0,466.0,91.6,382.0,446.0,85.7,2.4,-0.9,24.0,59.0,25.0,14.0,169.0,7.0,5.0,169.0,1.0,50.0,0.0,0.0,95.0,493.0,223.0,0.0,4.0,2.0,100.0,18.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,50.0,20.6,84.0,1.0,3.0,15.0,3.0,0.33,1.0,3.0,-2.0,-0.61,-0.21,1.8,3.3,-1.5,-0.44,1.0,100.0,0.52,0.52,0.0,0.0,17.3,0.03,0.0,0.0
Samuele Di Benedetto,de,MF,0,Stuttgart,Bundesliga,18.0,2005.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,107.0,2.0,7.0,7.0,100.0,2.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuele Mulattieri,it,FW,MF,Sassuolo,Serie A,22.0,2000.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,116.0,69.8,1042.0,85.0,49.0,67.0,73.1,26.0,31.0,83.9,0.5,-0.3,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuele Perisan,it,GK,0,Empoli,Serie A,27.0,1997.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,79.4,551.0,340.0,10.0,10.0,100.0,11.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuele Ricci,it,MF,0,Torino,Serie A,23.0,2001.0,16.0,16.0,26.6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,2.3,0.6,25.0,122.0,18.0,0.0,0.08,19.0,10.0,159.0,493.0,152.0,9.0,12.0,75.0,6.0,11.0,6.0,5.0,13.0,32.0,23.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.92,26.0,2.0,0.0,1.0,0.0,3.0,0.2,1121.0,1310.0,85.6,18378.0,4368.0,524.0,574.0,91.3,496.0,551.0,90.0,2.4,-0.3,26.0,103.0,24.0,4.0,793.0,40.0,12.0,793.0,4.0,30.8,7.0,53.8,487.0,2971.0,1480.0,4.0,14.0,10.0,540.0,19.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,85.0,94.6,85.0,10.0,0.0,0.0,0.0,1.19,15.0,18.0,-3.0,-0.2,-0.2,14.6,19.9,-5.3,-0.35,2.0,22.2,1.05,0.23,0.0,0.0,25.7,0.07,-0.6,-0.6
Samuele Vignato,it,MF,FW,Monza,Serie A,20.0,2004.0,7.0,2.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,13.0,15.0,0.0,0.03,4.0,2.0,16.0,58.0,42.0,3.0,5.0,60.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.79,2.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,128.0,83.6,1743.0,428.0,61.0,68.0,89.7,34.0,40.0,85.0,0.2,-0.2,4.0,9.0,2.0,0.0,114.0,4.0,4.0,114.0,2.0,22.2,7.0,77.8,63.0,337.0,110.0,0.0,6.0,5.0,82.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,15.8,70.0,0.0,5.0,18.0,3.0,0.86,0.0,2.0,-2.0,-0.79,-0.42,0.8,3.3,-2.5,-1.01,0.0,0.0,0.84,0.0,0.0,0.0,10.5,0.04,0.0,0.0
Sander Berge,no,MF,0,Burnley,Premier League,25.0,1998.0,0.0,0.0,33.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.0,1562.0,88.1,24429.0,5168.0,568.0,637.0,89.2,658.0,711.0,92.5,1.6,-0.4,29.0,129.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sander Berge,no,MF,0,Fulham,Premier League,26.0,1998.0,13.0,9.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,8.0,1.0,0.0,0.05,26.0,16.0,170.0,294.0,63.0,13.0,21.0,61.9,8.0,11.0,5.0,6.0,14.0,40.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.43,12.0,0.0,0.0,0.0,2.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,523.0,40.0,4.0,523.0,3.0,50.0,3.0,50.0,298.0,1536.0,598.0,2.0,2.0,6.0,308.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,61.3,86.0,6.0,4.0,28.0,0.0,1.62,15.0,14.0,1.0,0.1,-0.06,13.5,13.9,-0.4,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
